,GameId,GameDate,Quarter,Minute,Second,OffenseTeam,DefenseTeam,Down,ToGo,YardLine,Unnamed: 10,SeriesFirstDown,Unnamed: 12,NextScore,Description,TeamWin,Unnamed: 16,Unnamed: 17,SeasonYear,Yards,Formation,PlayType,IsRush,IsPass,IsIncomplete,IsTouchdown,PassType,IsSack,IsChallenge,IsChallengeReversed,Challenger,IsMeasurement,IsInterception,IsFumble,IsPenalty,IsTwoPointConversion,IsTwoPointConversionSuccessful,RushDirection,YardLineFixed,YardLineDirection,IsPenaltyAccepted,PenaltyTeam,IsNoPlay,PenaltyType,PenaltyYards,Target,QB,RB
0,2019091511,2019-09-15,4,0,1,CHI,DEN,1,10,65,,0,,0,"(:01) 15-E.PINEIRO 53 YARD FIELD GOAL IS GOOD, CENTER-48-P.SCALES, HOLDER-16-P.O'DONNELL.",0,,,2019,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,,,
1,2019091511,2019-09-15,4,0,31,DEN,CHI,0,0,99,,1,,0,TWO-POINT CONVERSION ATTEMPT. 5-J.FLACCO PASS TO 10-E.SANDERS IS COMPLETE. ATTEMPT SUCCEEDS.,0,,,2019,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,0,1,1,,1,OPP,0,,0,,0,,,
4,2019091511,2019-09-15,4,0,37,DEN,CHI,1,7,93,,1,,0,"(:37) (NO HUDDLE, SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 10-E.SANDERS FOR 7 YARDS, TOUCHDOWN.",0,,,2019,7,NO HUDDLE SHOTGUN,PASS,0,1,0,1,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,7,OPP,0,,0,,0,E.SANDERS,J.FLACCO,
5,2019091511,2019-09-15,4,1,2,DEN,CHI,4,3,88,,1,,0,(1:02) (SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 14-C.SUTTON TO CHI 7 FOR 5 YARDS (23-K.FULLER).,0,,,2019,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0,C.SUTTON,J.FLACCO,
6,2019091511,2019-09-15,4,1,7,DEN,CHI,3,3,88,,0,,0,"(1:07) (NO HUDDLE, SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 30-P.LINDSAY (39-E.JACKSON).",0,,,2019,0,NO HUDDLE SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0,P.LINDSAY,J.FLACCO,
7,2019091511,2019-09-15,4,1,27,DEN,CHI,2,10,81,,0,,0,(1:27) (SHOTGUN) 5-J.FLACCO PASS SHORT MIDDLE TO 10-E.SANDERS TO CHI 12 FOR 7 YARDS (20-P.AMUKAMARA).,0,,,2019,7,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0,E.SANDERS,J.FLACCO,
8,2019091511,2019-09-15,4,1,32,DEN,CHI,1,10,81,,0,,0,(1:32) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT LEFT TO 30-P.LINDSAY.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0,P.LINDSAY.,J.FLACCO,
9,2019091511,2019-09-15,4,1,37,DEN,CHI,2,5,72,,1,,0,"(1:37) (NO HUDDLE, SHOTGUN) 5-J.FLACCO PASS SHORT LEFT TO 17-D.HAMILTON RAN OB AT CHI 19 FOR 9 YARDS (20-P.AMUKAMARA).",0,,,2019,9,NO HUDDLE SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,28,OPP,0,,0,,0,D.HAMILTON,J.FLACCO,
10,2019091511,2019-09-15,4,2,0,DEN,CHI,1,10,67,,0,,0,(2:00) (SHOTGUN) 5-J.FLACCO PASS SHORT LEFT TO 28-R.FREEMAN TO CHI 28 FOR 5 YARDS (59-D.TREVATHAN).,0,,,2019,5,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0,R.FREEMAN,J.FLACCO,
11,2019091511,2019-09-15,4,2,25,DEN,CHI,4,10,57,,1,,0,(2:25) (SHOTGUN) 5-J.FLACCO PASS SHORT RIGHT TO 14-C.SUTTON TO CHI 33 FOR 10 YARDS (23-K.FULLER).,0,,,2019,10,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0,C.SUTTON,J.FLACCO,
12,2019091511,2019-09-15,4,2,31,DEN,CHI,3,10,57,,0,,0,(2:31) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 10-E.SANDERS.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0,E.SANDERS.,J.FLACCO,
13,2019091511,2019-09-15,4,2,34,DEN,CHI,2,10,57,,0,,0,(2:34) (SHOTGUN) 5-J.FLACCO PASS INCOMPLETE SHORT RIGHT TO 28-R.FREEMAN [24-B.SKRINE].,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,43,OPP,0,,0,,0,R.FREEMAN,J.FLACCO,
14,2019091600,2019-09-16,4,0,2,NYJ,CLE,1,10,54,,1,,0,(:02) (SHOTGUN) 88-T.MONTGOMERY UP THE MIDDLE TO CLE 31 FOR 15 YARDS (51-M.WILSON).,0,,,2019,15,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,46,OPP,0,,0,,0,,,T.MONTGOMERY
15,2019091600,2019-09-16,4,1,13,CLE,NYJ,4,16,59,,0,,0,"(1:13) 7-J.GILLAN PUNTS 30 YARDS TO NYJ 11, CENTER-47-C.HUGHLETT, DOWNED BY CLE-20-T.THOMAS.",0,,,2019,0,PUNT,PUNT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,41,OPP,0,,0,,0,,,
16,2019091600,2019-09-16,4,1,13,CLE,NYJ,4,16,59,,0,,0,"(1:13) (PASS FORMATION) PENALTY ON CLE, DELAY OF GAME, DECLINED.",0,,,2019,0,UNDER CENTER,PENALTY,0,0,0,0,,0,0,0,,0,0,0,1,0,0,,41,OPP,0,CLE,0,DELAY OF GAME,0,,,
17,2019091600,2019-09-16,4,2,0,CLE,NYJ,3,8,67,,0,,0,(2:00) (SHOTGUN) 6-B.MAYFIELD SACKED AT NYJ 41 FOR -8 YARDS (SACK SPLIT BY 53-B.CASHMAN AND 91-B.KAUFUSI).,0,,,2019,-8,SHOTGUN,SACK,0,0,0,0,,1,0,0,,0,0,0,0,0,0,,33,OPP,0,,0,,0,,,
18,2019091600,2019-09-16,4,2,42,CLE,NYJ,2,10,65,,0,,0,(2:42) 24-N.CHUBB UP THE MIDDLE TO NYJ 33 FOR 2 YARDS (91-B.KAUFUSI).,0,,,2019,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,35,OPP,0,,0,,0,,,N.CHUBB
19,2019091600,2019-09-16,4,3,27,CLE,NYJ,1,10,65,,0,,0,(3:27) (SHOTGUN) 6-B.MAYFIELD PASS SHORT LEFT TO 80-J.LANDRY TO NYJ 35 FOR NO GAIN (34-B.POOLE).,0,,,2019,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,J.LANDRY,B.MAYFIELD,
20,2019091513,2019-09-15,4,2,10,ATL,PHI,0,0,85,,1,,0,"3-M.BRYANT EXTRA POINT IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
21,2019091513,2019-09-15,4,3,13,PHI,ATL,0,0,98,,1,,0,(PASS FORMATION) TWO-POINT CONVERSION ATTEMPT. 11-C.WENTZ PASS TO 86-Z.ERTZ IS COMPLETE. ATTEMPT SUCCEEDS.,0,,,2019,0,UNDER CENTER,TWO-POINT CONVERSION,0,0,0,0,,0,0,0,,0,0,0,0,1,1,,2,OPP,0,,0,,0,,,
22,2019091513,2019-09-15,4,3,16,PHI,ATL,1,1,99,,0,,0,"(3:16) 72-H.VAITAI REPORTED IN AS ELIGIBLE.  11-C.WENTZ RIGHT GUARD FOR 1 YARD, TOUCHDOWN. PENALTY ON ATL-98-T.MCKINLEY, DEFENSIVE OFFSIDE, DECLINED.",0,,,2019,1,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,1,0,0,RIGHT GUARD,1,OPP,0,ATL,0,DEFENSIVE OFFSIDE,0,,,H.VAITAI
23,2019091513,2019-09-15,4,4,38,PHI,ATL,2,5,93,,0,,0,(4:38) (SHOTGUN) 26-M.SANDERS RIGHT TACKLE TO ATL 3 FOR 4 YARDS (50-J.COMINSKY).,0,,,2019,4,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,7,OPP,0,,0,,0,,,M.SANDERS
24,2019091513,2019-09-15,4,5,22,PHI,ATL,1,10,88,,0,,0,(5:22) (SHOTGUN) 11-C.WENTZ PASS SHORT RIGHT TO 86-Z.ERTZ TO ATL 7 FOR 5 YARDS (33-B.WREH-WILSON).,0,,,2019,5,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0,Z.ERTZ,C.WENTZ,
25,2019091513,2019-09-15,4,5,59,PHI,ATL,3,9,71,,1,,0,(5:59) (SHOTGUN) 11-C.WENTZ PASS DEEP MIDDLE TO 16-M.HOLLINS TO ATL 12 FOR 17 YARDS (26-I.OLIVER) [44-V.BEASLEY].,0,,,2019,17,SHOTGUN,PASS,0,1,0,0,DEEP MIDDLE,0,0,0,,0,0,0,0,0,0,,29,OPP,0,,0,,0,M.HOLLINS,C.WENTZ,
26,2019091513,2019-09-15,4,6,44,PHI,ATL,2,7,73,,0,,0,(6:44) (SHOTGUN) 11-C.WENTZ PASS SHORT RIGHT TO 26-M.SANDERS TO ATL 29 FOR -2 YARDS (54-F.OLUOKUN).,0,,,2019,-2,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,27,OPP,0,,0,,0,M.SANDERS,C.WENTZ,
27,2019091513,2019-09-15,4,7,25,PHI,ATL,1,10,70,,0,,0,"(7:25) (SHOTGUN) 24-J.HOWARD RIGHT TACKLE TO ATL 27 FOR 3 YARDS (45-D.JONES, 96-T.DAVISON).",0,,,2019,3,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,30,OPP,0,,0,,0,,,J.HOWARD
28,2019091513,2019-09-15,4,8,9,PHI,ATL,3,6,54,,1,,0,(8:09) (SHOTGUN) 11-C.WENTZ PASS SHORT LEFT TO 16-M.HOLLINS TO ATL 30 FOR 16 YARDS (27-D.KAZEE).,0,,,2019,16,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,46,OPP,0,,0,,0,M.HOLLINS,C.WENTZ,
29,2019091513,2019-09-15,4,8,36,PHI,ATL,2,9,51,,0,,0,"(8:36) (SHOTGUN) 11-C.WENTZ PASS SHORT RIGHT TO 16-M.HOLLINS TO ATL 46 FOR 3 YARDS (45-D.JONES, 27-D.KAZEE). ATL-21-D.TRUFANT WAS INJURED DURING THE PLAY.",0,,,2019,3,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,49,OPP,0,,0,,0,M.HOLLINS,C.WENTZ,
30,2019091513,2019-09-15,4,9,20,PHI,ATL,1,10,50,,0,,0,(9:20) (SHOTGUN) 26-M.SANDERS LEFT TACKLE TO ATL 49 FOR 1 YARD (97-G.JARRETT).,0,,,2019,1,SHOTGUN,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,50,OPP,0,,0,,0,,,M.SANDERS
31,2019091513,2019-09-15,1,9,33,ATL,PHI,4,16,68,,0,,0,"(9:33) 3-M.BRYANT 50 YARD FIELD GOAL IS GOOD, CENTER-47-J.HARRIS, HOLDER-5-M.BOSHER.",0,,,2019,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0,,,
32,2019091513,2019-09-15,1,10,16,ATL,PHI,3,16,68,,0,,0,(10:16) (SHOTGUN) 2-M.RYAN PASS SHORT LEFT TO 18-C.RIDLEY TO PHI 32 FOR NO GAIN (22-S.JONES).,0,,,2019,0,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0,C.RIDLEY,M.RYAN,
33,2019091513,2019-09-15,1,10,20,ATL,PHI,2,16,68,,0,,0,(10:20) (SHOTGUN) 2-M.RYAN PASS INCOMPLETE SHORT RIGHT TO 25-I.SMITH (21-R.DARBY).,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,32,OPP,0,,0,,0,I.SMITH,M.RYAN,
34,2019091513,2019-09-15,1,10,56,ATL,PHI,1,10,74,,0,,0,(10:56) (NO HUDDLE) 24-D.FREEMAN RIGHT END TO PHI 32 FOR -6 YARDS (55-B.GRAHAM).,0,,,2019,-6,NO HUDDLE,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,26,OPP,0,,0,,0,,,D.FREEMAN
35,2019091513,2019-09-15,1,11,28,ATL,PHI,1,10,60,,1,,0,(11:28) 2-M.RYAN PASS SHORT MIDDLE TO 81-A.HOOPER TO PHI 26 FOR 14 YARDS (23-R.MCLEOD).,0,,,2019,14,UNDER CENTER,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0,A.HOOPER,M.RYAN,
36,2019091513,2019-09-15,1,12,4,ATL,PHI,2,1,58,,1,,0,(12:04) 25-I.SMITH LEFT TACKLE TO PHI 40 FOR 2 YARDS (52-Z.BROWN; 94-J.SWEAT).,0,,,2019,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,42,OPP,0,,0,,0,,,I.SMITH
37,2019091512,2019-09-15,4,8,37,LA,NO,0,0,85,,1,,0,"4-G.ZUERLEIN EXTRA POINT IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
38,2019091512,2019-09-15,4,11,2,NO,LA,4,14,76,,0,,0,"(11:02) 3-W.LUTZ 42 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",0,,,2019,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,24,OPP,0,,0,,0,,,
39,2019091512,2019-09-15,4,11,9,NO,LA,3,14,76,,0,,0,(11:09) (SHOTGUN) 5-T.BRIDGEWATER PASS INCOMPLETE SHORT LEFT TO 87-J.COOK (24-T.RAPP).,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,24,OPP,0,,0,,0,J.COOK,T.BRIDGEWATER,
40,2019091512,2019-09-15,4,11,16,NO,LA,2,14,76,,0,,0,(11:16) (SHOTGUN) 5-T.BRIDGEWATER PASS INCOMPLETE SHORT MIDDLE TO 42-Z.LINE (58-C.LITTLETON).,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,24,OPP,0,,0,,0,Z.LINE,T.BRIDGEWATER,
41,2019091512,2019-09-15,4,11,58,NO,LA,1,20,70,,0,,0,(11:58) (SHOTGUN) 5-T.BRIDGEWATER PASS SHORT MIDDLE TO 13-M.THOMAS TO LA 24 FOR 6 YARDS (32-E.WEDDLE).,0,,,2019,6,SHOTGUN,PASS,0,1,0,0,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0,M.THOMAS,T.BRIDGEWATER,
43,2019091512,2019-09-15,4,12,58,NO,LA,1,10,52,,1,,0,(12:58) 5-T.BRIDGEWATER PASS SHORT RIGHT TO 10-T.SMITH TO LA 20 FOR 28 YARDS (32-E.WEDDLE). NO-10-T.SMITH WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,,,2019,28,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,48,OPP,0,,0,,0,T.SMITH,T.BRIDGEWATER,
44,2019091512,2019-09-15,3,1,0,LA,NO,0,0,85,,1,,0,"4-G.ZUERLEIN EXTRA POINT IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
45,2019091512,2019-09-15,3,1,3,LA,NO,2,2,98,,1,,0,"(1:03) 16-J.GOFF PASS SHORT MIDDLE TO 12-B.COOKS FOR 2 YARDS, TOUCHDOWN.",0,,,2019,2,UNDER CENTER,PASS,0,1,0,1,SHORT MIDDLE,0,0,0,,0,0,0,0,0,0,,2,OPP,0,,0,,0,B.COOKS,J.GOFF,
46,2019091512,2019-09-15,3,1,28,LA,NO,1,4,96,,0,,0,(1:28) 34-M.BROWN LEFT TACKLE TO NO 2 FOR 2 YARDS (94-C.JORDAN).,0,,,2019,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,4,OPP,0,,0,,0,,,M.BROWN
47,2019091512,2019-09-15,3,2,13,LA,NO,2,8,88,,1,,0,(2:13) (SHOTGUN) 16-J.GOFF PASS SHORT LEFT TO 81-G.EVERETT TO NO 4 FOR 8 YARDS (56-D.DAVIS; 54-K.ALONSO) [92-M.DAVENPORT].,0,,,2019,8,SHOTGUN,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,12,OPP,0,,0,,0,G.EVERETT,J.GOFF,
48,2019091512,2019-09-15,3,2,52,LA,NO,1,10,86,,0,,0,(2:52) 34-M.BROWN RIGHT TACKLE TO NO 12 FOR 2 YARDS (93-D.ONYEMATA).,0,,,2019,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT TACKLE,14,OPP,0,,0,,0,,,M.BROWN
49,2019091512,2019-09-15,3,3,37,LA,NO,1,10,74,,1,,0,(3:37) 34-M.BROWN LEFT END TO NO 14 FOR 12 YARDS (25-E.APPLE). NO-53-A.KLEIN WAS INJURED DURING THE PLAY. HIS RETURN IS PROBABLE.,0,,,2019,12,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,26,OPP,0,,0,,0,,,M.BROWN
50,2019091512,2019-09-15,3,5,39,LA,NO,0,0,85,,1,,0,"4-G.ZUERLEIN EXTRA POINT IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",0,,,2019,0,UNDER CENTER,EXTRA POINT,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,15,OPP,0,,0,,0,,,
51,2019091512,2019-09-15,3,5,43,LA,NO,1,4,96,,1,,0,"(5:43) 30-T.GURLEY LEFT END FOR 4 YARDS, TOUCHDOWN.",0,,,2019,4,UNDER CENTER,RUSH,1,0,0,1,,0,0,0,,0,0,0,0,0,0,LEFT END,4,OPP,0,,0,,0,,,
53,2019091512,2019-09-15,3,6,40,LA,NO,1,8,92,,0,,0,(6:40) 30-T.GURLEY UP THE MIDDLE TO NO 9 FOR -1 YARDS (24-V.BELL).,0,,,2019,-1,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,8,OPP,0,,0,,0,,,T.GURLEY
54,2019091512,2019-09-15,3,7,29,LA,NO,1,10,81,,1,,0,(7:29) (NO HUDDLE) 16-J.GOFF PASS SHORT RIGHT TO 81-G.EVERETT TO NO 8 FOR 11 YARDS (90-M.BROWN; 23-M.LATTIMORE).,0,,,2019,11,NO HUDDLE,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,19,OPP,0,,0,,0,G.EVERETT,J.GOFF,
55,2019091512,2019-09-15,3,7,53,LA,NO,3,1,79,,1,,0,(7:53) 30-T.GURLEY UP THE MIDDLE TO NO 19 FOR 2 YARDS (94-C.JORDAN).,0,,,2019,2,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,21,OPP,0,,0,,0,,,T.GURLEY
56,2019091512,2019-09-15,3,8,34,LA,NO,2,20,60,,0,,0,(8:34) (SHOTGUN) 16-J.GOFF PASS SHORT RIGHT TO 17-R.WOODS TO NO 21 FOR 19 YARDS (25-E.APPLE).,0,,,2019,19,SHOTGUN,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,40,OPP,0,,0,,0,R.WOODS,J.GOFF,
59,2019091512,2019-09-15,3,8,38,LA,NO,1,10,70,,0,,0,(8:38) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 81-G.EVERETT.,0,,,2019,0,UNDER CENTER,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,30,OPP,0,,0,,0,G.EVERETT.,J.GOFF,
60,2019091512,2019-09-15,3,9,59,NO,LA,4,6,66,,0,,0,"(9:59) 3-W.LUTZ 52 YARD FIELD GOAL IS GOOD, CENTER-49-Z.WOOD, HOLDER-6-T.MORSTEAD.",0,,,2019,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,34,OPP,0,,0,,0,,,
61,2019091512,2019-09-15,3,10,29,NO,LA,3,7,65,,0,,0,(10:29) (SHOTGUN) 5-T.BRIDGEWATER SCRAMBLES LEFT END RAN OB AT LA 34 FOR 1 YARD (23-N.ROBEY).,0,,,2019,1,SHOTGUN,SCRAMBLE,1,0,0,0,,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,,,T.BRIDGEWATER
62,2019091512,2019-09-15,3,10,36,NO,LA,2,7,65,,0,,0,(10:36) (SHOTGUN) 5-T.BRIDGEWATER PASS INCOMPLETE SHORT RIGHT.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,35,OPP,0,,0,,0,,T.BRIDGEWATER,
63,2019091512,2019-09-15,3,11,12,NO,LA,1,10,62,,0,,0,(11:12) 41-A.KAMARA UP THE MIDDLE TO LA 35 FOR 3 YARDS (54-B.HAGER).,0,,,2019,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,CENTER,38,OPP,0,,0,,0,,,A.KAMARA
64,2019091512,2019-09-15,3,11,49,NO,LA,2,5,55,,1,,0,(11:49) 5-T.BRIDGEWATER PASS SHORT RIGHT TO 10-T.SMITH RAN OB AT LA 38 FOR 7 YARDS (58-C.LITTLETON).,0,,,2019,7,UNDER CENTER,PASS,0,1,0,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,45,OPP,0,,0,,0,T.SMITH,T.BRIDGEWATER,
65,2019091512,2019-09-15,3,12,23,NO,LA,1,10,50,,0,,0,"(12:23) 41-A.KAMARA LEFT TACKLE TO LA 45 FOR 5 YARDS (58-C.LITTLETON, 43-J.JOHNSON).",0,,,2019,5,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT TACKLE,50,OPP,0,,0,,0,,,A.KAMARA
66,2019091512,2019-09-15,2,0,7,LA,NO,4,3,96,,0,,0,"(:07) 4-G.ZUERLEIN 22 YARD FIELD GOAL IS GOOD, CENTER-44-J.MCQUAIDE, HOLDER-6-J.HEKKER.",0,,,2019,0,FIELD GOAL,FIELD GOAL,0,0,0,0,,0,0,0,,0,0,0,0,0,0,,4,OPP,0,,0,,0,,,
67,2019091512,2019-09-15,2,0,10,LA,NO,3,3,96,,0,,0,(:10) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT TO 18-C.KUPP.,0,,,2019,0,SHOTGUN,PASS,0,1,1,0,SHORT RIGHT,0,0,0,,0,0,0,0,0,0,,4,OPP,0,,0,,0,C.KUPP.,J.GOFF,
68,2019091512,2019-09-15,2,0,38,LA,NO,2,6,93,,0,,0,(:38) 16-J.GOFF PASS SHORT LEFT TO 89-T.HIGBEE TO NO 4 FOR 3 YARDS (23-M.LATTIMORE; 53-A.KLEIN).,0,,,2019,3,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,7,OPP,0,,0,,0,T.HIGBEE,J.GOFF,
69,2019091512,2019-09-15,2,1,18,LA,NO,1,10,89,,0,,0,(1:18) 30-T.GURLEY RIGHT END TO NO 7 FOR 4 YARDS (56-D.DAVIS).,0,,,2019,4,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,11,OPP,0,,0,,0,,,T.GURLEY
70,2019091512,2019-09-15,2,1,24,LA,NO,2,7,75,,1,,0,(1:24) 16-J.GOFF PASS SHORT LEFT TO 17-R.WOODS RAN OB AT NO 11 FOR 14 YARDS (24-V.BELL).,0,,,2019,14,UNDER CENTER,PASS,0,1,0,0,SHORT LEFT,0,0,0,,0,0,0,0,0,0,,25,OPP,0,,0,,0,R.WOODS,J.GOFF,
71,2019091512,2019-09-15,2,2,0,LA,NO,1,10,72,,0,,0,(2:00) 30-T.GURLEY LEFT END TO NO 25 FOR 3 YARDS (93-D.ONYEMATA).,0,,,2019,3,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,28,OPP,0,,0,,0,,,T.GURLEY
72,2019091512,2019-09-15,2,2,39,LA,NO,1,10,52,,1,,0,(2:39) 30-T.GURLEY RIGHT END TO NO 28 FOR 20 YARDS (90-M.BROWN).,0,,,2019,20,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,RIGHT END,48,OPP,0,,0,,0,,,T.GURLEY
73,2019091512,2019-09-15,2,6,8,LA,NO,3,7,89,,0,,0,"(6:08) (SHOTGUN) 16-J.GOFF PASS INCOMPLETE SHORT RIGHT [93-D.ONYEMATA]. NEW ORLEANS CHALLENGED THE INCOMPLETE PASS RULING, AND THE PLAY WAS REVERSED. (SHOTGUN) 16-J.GOFF SACKED AT NO 19 FOR -8 YARDS (91-T.HENDRICKSON). FUMBLES (91-T.HENDRICKSON) [93-D.ONYEMATA], RECOVERED BY NO-94-C.JORDAN AT NO 13.",0,,,2019,-8,SHOTGUN,SACK,0,0,0,0,,1,1,1,,0,0,1,0,0,0,,11,OPP,0,,0,,0,,,
74,2019091512,2019-09-15,2,6,45,LA,NO,2,20,76,,0,,0,(6:45) 34-M.BROWN LEFT END PUSHED OB AT NO 11 FOR 13 YARDS (53-A.KLEIN).,0,,,2019,13,UNDER CENTER,RUSH,1,0,0,0,,0,0,0,,0,0,0,0,0,0,LEFT END,24,OPP,0,,0,,0,,,M.BROWN
